midi_filename,dataset_name,file_path,processing_time,timestamp,tonal_certainty_piece,pitch_class_entropy_piece,melodic_interval_entropy_piece,ioi_entropy_piece,max_polyphony,avg_polyphony,std_polyphony,polyphony_density,mean_max_polyphony_measures,std_max_polyphony_measures,mean_avg_polyphony_measures,std_avg_polyphony_measures,mean_polyphony_density_measures,std_polyphony_density_measures,atc_score,atc_processing_time,mean_tonal_certainty_measures,mean_pitch_class_entropy_measures,max_melodic_interval_entropy_piece,max_mean_melodic_interval_entropy_measures,max_ioi_entropy_piece,max_mean_ioi_entropy_measures
607.mid,pop909,/depot/yunglu/data/transcription/POP909/607/607.mid,316.44894003868103,2025-10-02 16:40:24.417609,1.3308679500458234,2.805884265356033,3.6180623823385605,1.8855971510921063,8.0,4.14448247729852,1.7694139286415134,0.9112336833144152,7.875,0.33071891388307384,3.93483850647312,0.10041077516388153,0.8955734102851163,0.024302097798803806,0.0,4.560333967208862,,,,,,
040.mid,pop909,/depot/yunglu/data/transcription/POP909/040/040.mid,276.68617701530457,2025-10-02 16:40:32.770366,0.8880151794733302,2.713074772868876,3.9258365876263346,1.6586919723676745,8.0,3.327863378665094,1.1926442123666319,0.9561545685367461,6.75,0.9682458365518543,3.30846955515439,0.21571501056184358,0.9254345963310177,0.025750595910398827,0.0,3.946258544921875,,,,,,
649.mid,pop909,/depot/yunglu/data/transcription/POP909/649/649.mid,309.2795457839966,2025-10-02 16:40:33.907141,1.1027582524024244,2.8002330364558574,3.95961621351225,2.0698167345285303,10.0,4.277872135936246,1.9282118329811515,0.9046797871629336,8.375,0.6959705453537527,4.08538375969741,0.23787753227699837,0.8986748430970719,0.029573111619283377,0.0,4.265929937362671,,,,,,
301.mid,pop909,/depot/yunglu/data/transcription/POP909/301/301.mid,53.17949986457825,2025-10-02 16:40:42.904905,1.1405841908757641,2.8302323393412934,3.708598153562506,1.3637196705993575,9.0,4.53407131170496,1.79093124566311,0.9084356529044999,8.25,0.6614378277661477,4.326255670828597,0.3570808782323467,0.9089426257210181,0.025698856378843882,0.0,4.840231418609619,,,,,,
621.mid,pop909,/depot/yunglu/data/transcription/POP909/621/621.mid,187.36459708213806,2025-10-02 16:40:50.096494,1.0263629529703884,2.9853003495461925,3.820437912114399,1.3018202796340987,8.0,3.4941980494055653,1.565005994606464,0.8632982131415959,6.875,0.5994789404140899,3.461316408383569,0.2537419526335867,0.866539139904722,0.05559516187260789,0.0,4.548367023468018,,,,,,
272.mid,pop909,/depot/yunglu/data/transcription/POP909/272/272.mid,29.869059324264526,2025-10-02 16:40:51.601829,1.1507027261969527,2.837661764570441,3.650669348349352,1.7072090830265003,7.0,3.2752367771626725,1.624311028070107,0.8254935636630429,6.5,0.5,3.1039194100989045,0.13331241397313262,0.831921131211684,0.024081091644249767,0.0,4.634136915206909,,,,,,
532.mid,pop909,/depot/yunglu/data/transcription/POP909/532/532.mid,355.02719831466675,2025-10-02 16:41:12.681939,1.2190808778052107,2.8543692790485555,3.9984773203840596,1.2862175628145287,9.0,3.932021357609006,1.7388273926583628,0.9052351023971561,8.5,0.5,3.8709303025458963,0.37552156273812687,0.8916964950099225,0.02479186014042915,0.0,5.284969806671143,,,,,,
343.mid,pop909,/depot/yunglu/data/transcription/POP909/343/343.mid,49.37342119216919,2025-10-02 16:41:13.202098,0.9473359415039525,3.299047890186363,3.930784057763031,0.9993090334939839,10.0,4.1218531732073815,1.5070726856204841,0.9441987839807046,7.625,1.2183492931011204,3.8851409491572833,0.4369099879191796,0.9188817349490123,0.0305366796085641,0.0,4.190207242965698,,,,,,
544.mid,pop909,/depot/yunglu/data/transcription/POP909/544/544.mid,419.3842611312866,2025-10-02 16:41:15.443159,1.0110490143526305,3.403111147740783,3.933435980348892,1.706987070466763,10.0,4.364921727837349,1.5758915371133686,0.9535620437063643,8.375,0.9921567416492215,4.223716501730065,0.28889497867251923,0.9368482883466002,0.015387808696329167,0.0,5.092329025268555,,,,,,
779.mid,pop909,/depot/yunglu/data/transcription/POP909/779/779.mid,851.558287858963,2025-10-02 16:41:16.004359,0.8829621277793943,3.4830544432264827,3.9307405192714913,2.1536393740242645,10.0,3.7597963723477186,1.7815343115887703,0.8526394592744706,8.375,0.8569568250501305,3.8663144576486665,0.2608626160590273,0.8846535285277234,0.04495611456006847,0.0,5.243937730789185,,,,,,
355.mid,pop909,/depot/yunglu/data/transcription/POP909/355/355.mid,129.40308046340942,2025-10-02 16:41:22.511097,0.8194138326260642,2.604123617770977,2.4116507148573185,1.0017498719006843,8.0,2.496832366842085,1.5416670173309697,0.7476033251768189,6.75,0.6614378277661477,2.8798112611895297,0.2337986265330592,0.7920990171631086,0.04604517461250458,0.0,5.372254371643066,,,,,,
242.mid,pop909,/depot/yunglu/data/transcription/POP909/242/242.mid,173.84641432762146,2025-10-02 16:41:24.069393,1.4855427787847963,2.9663858642978225,3.6538690660849302,2.405817248843673,10.0,4.190846620176697,2.030140556287502,0.8946250886194953,9.125,0.9270248108869579,3.929716406461565,0.598437708339064,0.8816215661129927,0.0701645895045682,0.0,4.295788049697876,,,,,,
153.mid,pop909,/depot/yunglu/data/transcription/POP909/153/153.mid,308.22717785835266,2025-10-02 16:41:28.585309,1.0988469904788625,2.6557200635605818,3.5541282974483037,2.1335437784269713,12.0,4.571642242634251,2.1044425512543774,0.9186043192574033,9.375,1.5761900266148114,4.580546032173046,0.34318946348040513,0.9194466347806569,0.025387848021367378,0.0,4.274274826049805,,,,,,
280.mid,pop909,/depot/yunglu/data/transcription/POP909/280/280.mid,132.25883650779724,2025-10-02 16:41:29.193007,1.214340287259516,2.9826314583672597,3.7152370564870854,1.8447075493508456,11.0,3.630496165176078,1.438265792995281,0.9425854419225098,8.0,1.4142135623730951,3.6705944807862227,0.43062480015692495,0.9265783669777407,0.055590016590584046,0.0,4.2568199634552,,,,,,
230.mid,pop909,/depot/yunglu/data/transcription/POP909/230/230.mid,109.25774574279785,2025-10-02 16:41:32.829457,1.0821974929173552,2.655024282791518,3.666750909315792,2.363670441263859,9.0,4.052094904285351,1.730140694913794,0.9112191418705804,8.125,0.5994789404140899,3.8450556862770826,0.3621941418298381,0.8857567058620869,0.0364728616962209,0.0,4.1625401973724365,,,,,,
367.mid,pop909,/depot/yunglu/data/transcription/POP909/367/367.mid,214.53433299064636,2025-10-02 16:41:35.975306,1.3311820592058252,2.807705829487441,3.6436511884860603,1.4404338674314827,11.0,3.707121504484059,1.6534297896218693,0.9351236240389514,8.5,1.118033988749895,3.7093447046370756,0.34018685848274033,0.9135672185266506,0.01903268045180939,0.0,4.729903697967529,,,,,,
637.mid,pop909,/depot/yunglu/data/transcription/POP909/637/637.mid,308.18406438827515,2025-10-02 16:41:36.602502,1.319536913983967,2.595442855732003,3.7043143025542085,2.4749150528527677,8.0,3.9676930115893283,1.6136486381984239,0.9183015404280555,7.875,0.33071891388307384,4.006695867483785,0.1490915492956245,0.9187457149293491,0.013726052856610035,0.0,4.057389974594116,,,,,,
292.mid,pop909,/depot/yunglu/data/transcription/POP909/292/292.mid,208.66451978683472,2025-10-02 16:41:37.277152,1.2239549752370436,2.599103718381786,3.6934458773832093,2.110022559203871,7.0,3.433941404090658,1.3929839381777824,0.9054271128020025,6.75,0.4330127018922193,3.2854263799767356,0.1176106718475392,0.8831860138673777,0.011306820018431986,0.0,5.665828704833984,,,,,,
548.mid,pop909,/depot/yunglu/data/transcription/POP909/548/548.mid,477.2606406211853,2025-10-02 16:41:43.751084,1.3571730730202634,2.908328792941409,3.8450401906022007,2.4776668902562373,10.0,4.443214273140951,1.6072288509961452,0.9622312168049362,8.625,0.9921567416492215,4.275525123188841,0.5393845029655501,0.9459215890434007,0.03977641545956393,0.0,4.031776428222656,,,,,,
347.mid,pop909,/depot/yunglu/data/transcription/POP909/347/347.mid,103.1060426235199,2025-10-02 16:41:45.855759,1.1549054938710608,2.9433102911749165,3.432495128913408,2.393924208777351,8.0,4.237436631761824,1.4089149705478714,0.9711169775980132,7.25,0.82915619758885,4.0103765353788035,0.5459256593030437,0.9548922385121035,0.028398401664430223,0.0,4.254422903060913,,,,,,
461.mid,pop909,/depot/yunglu/data/transcription/POP909/461/461.mid,398.7551145553589,2025-10-02 16:41:53.204385,1.0411017855191669,2.7945602656857145,3.72558288506519,2.1203739177975605,10.0,4.154558041720533,1.5690610017550692,0.9752210771059466,8.625,0.8569568250501305,4.165685085799492,0.2368842629981521,0.9583111333693259,0.015728713340958746,0.0,4.202428102493286,,,,,,
331.mid,pop909,/depot/yunglu/data/transcription/POP909/331/331.mid,18.600669622421265,2025-10-02 16:42:02.352241,1.476356474629783,2.827366378682572,3.817504043838528,2.1050382699421752,12.0,3.7527693444648706,1.76392925399052,0.8898031946661887,8.375,2.394655507583502,3.7372563940563728,0.5627821077210953,0.877863276048749,0.03684255583180394,0.0,4.39868688583374,,,,,,
284.mid,pop909,/depot/yunglu/data/transcription/POP909/284/284.mid,177.7517192363739,2025-10-02 16:42:07.301882,0.8766795815886985,2.6786245093255197,3.504373735907273,2.082351903580339,11.0,4.241983584763301,1.7078057184448585,0.9508056195750927,8.375,1.1110243021644486,4.234582460556142,0.17266250613601639,0.9418196523614378,0.012934513831468602,0.0,4.3712921142578125,,,,,,
890.mid,pop909,/depot/yunglu/data/transcription/POP909/890/890.mid,551.747962474823,2025-10-02 16:42:12.910311,0.9715432856491404,2.7398432108511135,3.7996795507772436,1.9765645810981431,10.0,4.186131662336583,1.4188332673114443,0.9563964139156856,8.875,1.0532687216470449,4.308966791720691,0.29561540287080884,0.9630139692345003,0.021267047009915156,0.0,4.333747386932373,,,,,,
392.mid,pop909,/depot/yunglu/data/transcription/POP909/392/392.mid,783.7557678222656,2025-10-02 16:42:14.413118,1.2402450449258713,2.691181814828461,3.695009146600433,1.8778880877624957,9.0,3.960461848742988,1.5030855514971362,0.9728116882780223,8.625,0.4841229182759271,3.990683721056171,0.2651794228972392,0.9430848337998079,0.01570131834509484,0.0,4.029724836349487,,,,,,
651.mid,pop909,/depot/yunglu/data/transcription/POP909/651/651.mid,198.8653643131256,2025-10-02 16:42:20.543345,0.9499065750035574,2.6727260514105873,3.9118695016945106,1.7777234997744766,9.0,4.027430523497372,1.7954216641829883,0.8886067768442434,7.875,0.7806247497997998,3.9983321907259755,0.39874396087940517,0.8826825990963438,0.023848082535387092,0.0,4.77078104019165,,,,,,
592.mid,pop909,/depot/yunglu/data/transcription/POP909/592/592.mid,267.10097074508667,2025-10-02 16:42:25.696563,1.0339600219175975,3.084515908699088,4.042805572311929,2.4354309273231283,10.0,4.228253962671451,1.7248293474312464,0.922500376407045,8.25,1.1989578808281798,4.154954114795846,0.29093360849568034,0.9355939099552957,0.02841813939238029,0.0,4.619800567626953,,,,,,
726.mid,pop909,/depot/yunglu/data/transcription/POP909/726/726.mid,229.7828071117401,2025-10-02 16:42:31.838550,1.1293972445414813,2.8239193397948403,3.794853850448596,1.3575306656244492,9.0,3.6379308580841063,1.4754368285012103,0.9302749102219118,7.625,0.6959705453537527,3.5886408390294564,0.2049101109656232,0.9264266504623657,0.026163869949866768,0.0,4.376361608505249,,,,,,
431.mid,pop909,/depot/yunglu/data/transcription/POP909/431/431.mid,548.9117727279663,2025-10-02 16:42:32.495441,1.1203877614445021,2.860057217357868,3.676710477742008,2.059001476056456,10.0,3.774029164650891,1.6638470816883177,0.8904137023891886,7.625,1.1110243021644486,3.793132995595606,0.42957310000068555,0.9044453008153572,0.029516962495992196,0.0,4.875190496444702,,,,,,
798.mid,pop909,/depot/yunglu/data/transcription/POP909/798/798.mid,86.05464005470276,2025-10-02 16:42:39.258165,1.2215611241485367,2.674350247270592,2.9209964263955004,0.9513412444126698,7.0,2.304452497618072,1.5623659587605376,0.6653736218864846,6.75,0.4330127018922193,2.6955763117527987,0.07734810975676842,0.7404365700244475,0.016037026224027563,0.0,5.251193046569824,,,,,,
009.mid,pop909,/depot/yunglu/data/transcription/POP909/009/009.mid,180.15270352363586,2025-10-02 16:42:39.763445,0.8961389687072225,2.7870611263056952,3.425088093124797,2.3372932906051873,12.0,3.6523872696698425,1.8459070750626778,0.863148507207731,7.875,1.6153559979150107,3.7199834633614097,0.22023423193885228,0.8878341263508278,0.023158181151930836,0.0,4.4804089069366455,,,,,,
115.mid,pop909,/depot/yunglu/data/transcription/POP909/115/115.mid,409.4309494495392,2025-10-02 16:42:39.837824,1.0256365683641386,3.0108229657972743,3.9440486965273895,2.1795797148540097,10.0,3.4379530101669857,1.552972617364508,0.8881867393330107,7.625,1.2183492931011204,3.253128113001071,0.24237209281044905,0.8621168596849118,0.03414398948059087,0.0,4.576355934143066,,,,,,
550.mid,pop909,/depot/yunglu/data/transcription/POP909/550/550.mid,332.9879415035248,2025-10-02 16:42:42.698552,1.1983586821573067,2.505781382319916,3.676293479283267,2.0139267165083146,8.0,3.460480142264378,1.5396354450153336,0.8662714878482517,7.375,0.4841229182759271,3.354523916567553,0.3305600651484736,0.8524756706465283,0.0449671149487168,0.0,5.632587671279907,,,,,,
519.mid,pop909,/depot/yunglu/data/transcription/POP909/519/519.mid,35.02493858337402,2025-10-02 16:42:47.936299,,,,,,,,,,,,,,,0.0,3.6172025203704834,,,,,,
111.mid,pop909,/depot/yunglu/data/transcription/POP909/111/111.mid,411.69639348983765,2025-10-02 16:42:52.711927,1.2390345589024498,2.8588942450440977,3.6386624890669528,1.9972347821485446,11.0,3.783185620188512,1.710263664020686,0.9109787468019483,9.125,0.9270248108869579,3.784563319239228,0.11806896898830332,0.8963363358362522,0.021610854603505095,0.0,3.4050986766815186,,,,,,
216.mid,pop909,/depot/yunglu/data/transcription/POP909/216/216.mid,367.2480490207672,2025-10-02 16:42:53.111589,1.4394855784141165,2.703462912505306,3.798134534867487,2.240199489854498,9.0,3.945562384696229,1.6592125337668184,0.9207395339694551,8.25,0.6614378277661477,3.946491303874999,0.5034341360736738,0.9173778253120533,0.05915393091893557,0.0,4.528615236282349,,,,,,
212.mid,pop909,/depot/yunglu/data/transcription/POP909/212/212.mid,356.0598449707031,2025-10-02 16:42:53.201240,0.9856080118685712,2.6846647006043773,3.7455227528320134,2.103781474944656,11.0,3.8862605485231936,1.8215427468297225,0.9075474683544301,9.5,0.8660254037844386,3.9911321451589563,0.29817264308231767,0.9067217877078444,0.0253870570280882,0.0,5.900537490844727,,,,,,
738.mid,pop909,/depot/yunglu/data/transcription/POP909/738/738.mid,312.0630657672882,2025-10-02 16:42:59.681562,1.3401038015340156,3.453790835820349,4.085346217684008,1.759334805922942,12.0,4.137960083929573,1.579303410646705,0.9489847072711476,8.875,1.2686114456365274,4.039848271397878,0.1962014219053282,0.9403326601376447,0.019038426131371886,0.0,4.801846027374268,,,,,,
204.mid,pop909,/depot/yunglu/data/transcription/POP909/204/204.mid,302.29065895080566,2025-10-02 16:43:06.670002,1.3013532526369613,2.7209610620835116,3.780179260792318,2.5197084397560947,8.0,3.5648727683152055,1.5916755000154006,0.8732300430946028,7.25,0.9682458365518543,3.580637580517288,0.5674395058347548,0.8897129260221777,0.07268306945999699,0.0,4.907113552093506,,,,,,
903.mid,pop909,/depot/yunglu/data/transcription/POP909/903/903.mid,487.44129729270935,2025-10-02 16:43:08.691748,1.2919717476727344,2.781026456362072,4.012110046748205,1.589918305962672,9.0,4.022107555104835,1.6109619220202542,0.9626987204342772,8.375,0.6959705453537527,4.057786988439588,0.26568749461459046,0.932361094948993,0.020880381620243315,0.0,3.9422998428344727,,,,,,
853.mid,pop909,/depot/yunglu/data/transcription/POP909/853/853.mid,46.582616567611694,2025-10-02 16:43:26.347162,1.1728176006507023,2.61060282307354,3.374237440702719,0.5681142632091725,8.0,3.8794004390616728,1.3610434826882394,0.9554703915186912,7.5,0.5,3.9778481362324594,0.3612170283466323,0.9390682737405784,0.030188691557637395,0.0,3.8089380264282227,,,,,,
740.mid,pop909,/depot/yunglu/data/transcription/POP909/740/740.mid,76.33911371231079,2025-10-02 16:43:30.752739,,,,,,,,,,,,,,,0.0,4.087385177612305,,,,,,
895.mid,pop909,/depot/yunglu/data/transcription/POP909/895/895.mid,40.00266432762146,2025-10-02 16:43:33.115594,,,,,,,,,,,,,,,0.0,5.797993421554565,,,,,,
536.mid,pop909,/depot/yunglu/data/transcription/POP909/536/536.mid,511.47095918655396,2025-10-02 16:43:33.187766,1.4028760592805898,3.411252054648364,3.8038483142225252,1.4119824964404086,9.0,4.220785842990926,1.8233468228317726,0.9060553171240076,8.125,0.7806247497997998,4.083027583039908,0.3502116667774828,0.8938362591230904,0.023360167758440947,0.0,4.600759983062744,,,,,,
077.mid,pop909,/depot/yunglu/data/transcription/POP909/077/077.mid,71.24447083473206,2025-10-02 16:43:43.083451,,,,,,,,,,,,,,,0.0,5.420048475265503,,,,,,
200.mid,pop909,/depot/yunglu/data/transcription/POP909/200/200.mid,325.8815927505493,2025-10-02 16:43:43.456406,0.9183862521943491,2.625096290785788,3.629754374725875,2.452248102479069,9.0,4.134581862065857,2.020654933688521,0.8542389884632725,8.375,0.4841229182759271,3.940021911743555,0.0961756863693939,0.8666226107801124,0.009351774665684216,0.0,4.191758871078491,,,,,,
810.mid,pop909,/depot/yunglu/data/transcription/POP909/810/810.mid,739.0253217220306,2025-10-02 16:43:48.066626,1.3073971430093227,2.991635471774228,3.7655266402243783,1.559478811590377,11.0,4.08947045707914,1.980564581868281,0.8841192865105905,9.125,1.3635890143294642,4.002933312359998,0.4459572466876648,0.8806917850562022,0.03414420620049742,0.0,5.603959560394287,,,,,,
752.mid,pop909,/depot/yunglu/data/transcription/POP909/752/752.mid,192.76924228668213,2025-10-02 16:44:02.866164,1.080896346658565,2.8877517305682874,3.48194639148315,0.9427608569509469,9.0,3.631175477201771,1.6440286954710066,0.9193337086126604,8.0,0.7071067811865476,3.624259876070709,0.26757786217681767,0.9116617501471183,0.024315006054671757,0.0,5.335669994354248,,,,,,
675.mid,pop909,/depot/yunglu/data/transcription/POP909/675/675.mid,445.14272904396057,2025-10-02 16:44:06.753315,1.045083363441376,2.5031882007401154,3.5746110569194185,2.0019385141119783,11.0,4.465208792992349,1.839106378518368,0.9360066165996764,9.625,0.6959705453537527,4.39187344285028,0.40973302970018727,0.9405834379757454,0.023965167488829,0.0,4.335174798965454,,,,,,
882.mid,pop909,/depot/yunglu/data/transcription/POP909/882/882.mid,594.0077505111694,2025-10-02 16:44:19.982945,1.0812399939202615,3.0935783576727016,3.8424958798627356,2.5106975787152255,9.0,4.087534402346762,1.640870618178613,0.9213195669012336,8.375,0.4841229182759271,4.121643629068969,0.29808355489352967,0.9282881914600576,0.036799107231732485,0.0,4.905312776565552,,,,,,
047.mid,pop909,/depot/yunglu/data/transcription/POP909/047/047.mid,236.23696088790894,2025-10-02 16:44:20.655049,1.3652901530197066,2.912588609603404,3.7544720470463524,1.9706815687891373,10.0,3.9457931254486005,1.6777431870581465,0.8920727330728129,8.25,0.9682458365518543,3.6994416507102272,0.4086435253056861,0.8739350688721303,0.0662091567340787,0.0,5.112780332565308,,,,,,
601.mid,pop909,/depot/yunglu/data/transcription/POP909/601/601.mid,300.393536567688,2025-10-02 16:44:37.502932,1.2981235847115786,2.839296650954334,3.895505787265812,1.6738501290010466,9.0,3.6226855037230625,1.473563195669176,0.9535342415485525,7.5,0.8660254037844386,3.6015031886974387,0.31750393819449874,0.932414304331425,0.013737640599344571,0.0,4.571722507476807,,,,,,
613.mid,pop909,/depot/yunglu/data/transcription/POP909/613/613.mid,373.0429992675781,2025-10-02 16:44:37.892300,1.3910230685276745,2.9718532227855214,3.569762149493014,2.20795536720551,13.0,4.212808779273122,1.969426985313016,0.9306745723632798,8.5,1.8027756377319946,4.216959890201976,0.4662773980947259,0.9297038606208736,0.026114572283506585,0.0,3.9021263122558594,,,,,,
089.mid,pop909,/depot/yunglu/data/transcription/POP909/089/089.mid,210.09987354278564,2025-10-02 16:44:42.783396,0.8091675370279497,2.579612683614963,3.4908080582306473,2.4547452054853562,6.0,2.9479893116328526,1.0508838788370398,0.9331834921589065,5.625,0.4841229182759271,2.9106815681083504,0.1256678570814435,0.8926401139865454,0.009310864734458048,0.0,5.080120086669922,,,,,,
693.mid,pop909,/depot/yunglu/data/transcription/POP909/693/693.mid,325.1788241863251,2025-10-02 16:44:43.925391,0.8913812100246704,2.8854015728909297,3.3515705578528547,1.7093456518244796,10.0,3.270747021113293,1.9739927807493993,0.766109106210776,8.0,0.8660254037844386,3.24798091838006,0.3586712354825941,0.797922663786275,0.04210057121694499,0.0,4.448664426803589,,,,,,
776.mid,pop909,/depot/yunglu/data/transcription/POP909/776/776.mid,396.08793663978577,2025-10-02 16:44:47.668164,0.945870310642006,3.2593904706759638,3.995450524108813,1.7474102427439644,9.0,3.771787442096943,1.5586420956445008,0.946620520321924,8.5,0.7071067811865476,3.7870330987082665,0.20524904333679794,0.9423148653122192,0.014593571722785035,0.0,4.370377063751221,,,,,,
359.mid,pop909,/depot/yunglu/data/transcription/POP909/359/359.mid,354.82512950897217,2025-10-02 16:44:49.108913,0.9105781746715227,3.089581828864072,3.9189841939604495,1.8338821922129263,11.0,3.599674569260487,1.521853925835464,0.9328456941255192,8.5,1.4142135623730951,3.672043562241599,0.21082832339765156,0.938732418596405,0.020850769912451328,0.0,4.16887640953064,,,,,,
228.mid,pop909,/depot/yunglu/data/transcription/POP909/228/228.mid,546.4030258655548,2025-10-02 16:45:17.893507,1.3591269677244189,2.6350475626870686,3.713320133128699,2.145969726827643,8.0,3.5068876848381314,1.3062969869706864,0.944570725766224,6.875,0.7806247497997998,3.412727788042903,0.22092836116197256,0.9014333842526598,0.03080887396022864,0.0,4.816853046417236,,,,,,
498.mid,pop909,/depot/yunglu/data/transcription/POP909/498/498.mid,234.3001959323883,2025-10-02 16:45:18.369988,1.2994513390099498,2.6940943114237177,3.9075637144629862,1.7001011165714082,9.0,4.289672770400172,1.863678208352436,0.8989290014196101,8.25,0.6614378277661477,4.157019584072854,0.46730252314457377,0.8988133742031584,0.019322724705894755,0.0,4.9203855991363525,,,,,,
436.mid,pop909,/depot/yunglu/data/transcription/POP909/436/436.mid,139.60604786872864,2025-10-02 16:45:28.364205,1.253322180308186,2.7862972380664415,3.3901982952253302,2.1168667984698777,8.0,3.0591504846552624,1.814927106760132,0.7833059607767368,7.0,0.8660254037844386,3.169973498822375,0.8350112544261921,0.8019501296075546,0.15601625259291102,0.0,4.678797006607056,,,,,,
141.mid,pop909,/depot/yunglu/data/transcription/POP909/141/141.mid,524.7800958156586,2025-10-02 16:45:39.633619,1.0758349820997244,2.7902883986245204,3.6579892319853844,2.0808147539976507,10.0,5.006122159853201,1.7705286137042395,0.9451951429047186,9.625,0.6959705453537527,4.849520741794133,0.4284362885052082,0.9516284890326625,0.020428676684654208,0.0,4.675753831863403,,,,,,
135.mid,pop909,/depot/yunglu/data/transcription/POP909/135/135.mid,743.2347991466522,2025-10-02 16:45:54.380034,1.0249714849622635,3.150302992224781,3.7541246275424935,1.7192355493512546,10.0,4.2619999224079805,1.9646538686380592,0.895361269189515,8.625,0.8569568250501305,4.313954148456229,0.4464162911043872,0.9092249404749834,0.03596749354221069,0.0,5.6614484786987305,,,,,,
814.mid,pop909,/depot/yunglu/data/transcription/POP909/814/814.mid,884.1723041534424,2025-10-02 16:45:54.675691,0.8846990195958924,2.7170967363619747,3.5298344997248985,1.8232983847319497,8.0,2.9583176333274874,1.760032625143322,0.774521877383715,7.875,0.33071891388307384,3.170886708078087,0.30809862615566835,0.8178088558777494,0.04802106711879527,0.0,5.468587636947632,,,,,,
478.mid,pop909,/depot/yunglu/data/transcription/POP909/478/478.mid,133.9373333454132,2025-10-02 16:46:02.004579,1.3373089735412989,2.710424306159804,3.810263445124439,1.3236660777091076,10.0,4.187595410200671,1.7222639140446914,0.949886265985948,8.25,0.82915619758885,4.101370807594307,0.28793974536275957,0.9426851166936236,0.020614056072744046,0.0,4.3380420207977295,,,,,,
744.mid,pop909,/depot/yunglu/data/transcription/POP909/744/744.mid,251.45111083984375,2025-10-02 16:46:04.656548,1.4095316834286438,2.7910828505332232,3.900329093208002,2.294934479336995,8.0,3.674182629360825,1.4008049921375345,0.9510341049166979,6.75,0.6614378277661477,3.4988035905853323,0.619122186057951,0.9137252371820794,0.048980882186068546,0.0,4.976768493652344,,,,,,
520.mid,pop909,/depot/yunglu/data/transcription/POP909/520/520.mid,600.6650032997131,2025-10-02 16:46:19.799206,0.9542510278305971,2.8280645895558107,3.7441348415820817,1.641129280094356,10.0,4.154311462702576,1.9458062507186273,0.8978042437282217,8.5,1.3228756555322954,4.222267227355842,0.4320366807888963,0.913437447538018,0.03376486615418237,0.0,5.0465171337127686,,,,,,
444.mid,pop909,/depot/yunglu/data/transcription/POP909/444/444.mid,239.73249316215515,2025-10-02 16:46:25.429493,1.2425745696345143,2.6468184189271353,3.4011431185492635,2.629239659639455,9.0,3.9871603814445797,1.9288212389282502,0.8977382009851775,8.125,0.7806247497997998,3.646489378233395,0.3388864616148872,0.8723285088453991,0.04369774183612659,0.0,4.315550327301025,,,,,,
681.mid,pop909,/depot/yunglu/data/transcription/POP909/681/681.mid,345.5312943458557,2025-10-02 16:46:28.437243,1.2885657999429663,2.7802749225829184,3.847376774058272,2.373098670138553,8.0,3.6637779403306765,1.5269336460283904,0.9037786103960643,7.375,0.4841229182759271,3.6724239659673965,0.2982507552731678,0.9036510057333914,0.02362948802277416,0.0,4.230199813842773,,,,,,
756.mid,pop909,/depot/yunglu/data/transcription/POP909/756/756.mid,374.3220748901367,2025-10-02 16:46:47.093761,1.3077329171758292,2.720645663939153,3.586989321390932,2.465196646648922,9.0,4.30400045202847,1.4609161532340669,0.9731325573511134,8.25,0.6614378277661477,4.318271476516746,0.5452706226614598,0.9675604632087932,0.021200976446232794,0.0,4.553336143493652,,,,,,
815.mid,pop909,/depot/yunglu/data/transcription/POP909/815/815.mid,286.25378251075745,2025-10-02 16:46:48.607122,1.3006880699584404,3.25965966611573,3.863026414646516,1.6208534049369847,8.0,3.6357382993127074,1.4565424103456184,0.9151721684853067,7.625,0.4841229182759271,3.680012585822735,0.13270415845006306,0.9048741098381095,0.013548858403204907,0.0,5.004977464675903,,,,,,
768.mid,pop909,/depot/yunglu/data/transcription/POP909/768/768.mid,472.7485599517822,2025-10-02 16:47:06.467104,1.0860535829285978,2.599914672088432,3.773424843195413,2.141102084970578,8.0,4.055225626490311,1.475935253223975,0.9663359877626306,7.25,0.6614378277661477,4.070930712181195,0.3902382860282143,0.9561703539508825,0.00968261755664157,0.0,4.160816192626953,,,,,,
039.mid,pop909,/depot/yunglu/data/transcription/POP909/039/039.mid,332.57191014289856,2025-10-02 16:47:09.219406,1.1551499367001201,3.1590432563325956,3.7476342281056643,2.48698246238402,10.0,3.5100907089522386,2.09893910031393,0.7861844773463894,8.625,0.9921567416492215,3.5753403236155243,0.5850229780639069,0.8442921886291483,0.044934582108282134,0.0,4.409178018569946,,,,,,
790.mid,pop909,/depot/yunglu/data/transcription/POP909/790/790.mid,338.27081656455994,2025-10-02 16:47:11.100749,1.3867503823530707,2.6852452067866484,3.4422494260862257,1.8053250525537874,7.0,3.569966876509234,1.6333665018863164,0.8781134135789346,6.625,0.6959705453537527,3.5708582310610946,0.41283962924663936,0.8756922451208798,0.01126439302321594,0.0,5.055293560028076,,,,,,
373.mid,pop909,/depot/yunglu/data/transcription/POP909/373/373.mid,291.71044301986694,2025-10-02 16:47:12.254205,1.1390436121949927,2.8626842057635677,3.9265803069797136,2.357409424622667,9.0,3.035921985836548,1.4366108640887136,0.8763878570638365,7.375,0.9921567416492215,3.218805937269539,0.4476090670948214,0.8824393857419903,0.041810203851549765,0.0,4.600729942321777,,,,,,
