midi_filename,dataset_name,file_path,processing_time,timestamp,tonal_certainty_piece,mean_tonal_certainty_measures,pitch_class_entropy_piece,mean_pitch_class_entropy_measures,max_melodic_interval_entropy_piece,max_mean_melodic_interval_entropy_measures,max_ioi_entropy_piece,max_mean_ioi_entropy_measures,max_polyphony,avg_polyphony,std_polyphony,polyphony_density,mean_max_polyphony_measures,std_max_polyphony_measures,mean_avg_polyphony_measures,std_avg_polyphony_measures,mean_polyphony_density_measures,std_polyphony_density_measures,atc_score,atc_processing_time
2792.mid,aam,/scratch/gilbreth/shang33/AIM/datasets/aam/aam_dataset/2792.mid,275.5078582763672,2025-09-22 11:46:27.932551,1.1994082509335002,0.7516299133401781,3.4322365836536823,3.4322365836536823,3.561611921296922,3.4459705165378116,1.3661729061181014,1.14606759216564,12,7.324619587423543,2.459006555031605,1.0,9.75,2.331844763272204,7.59031525097596,1.7240551599206053,0.9976415094339622,0.006239979507227806,0.0,156.14574646949768
0533.mid,aam,/scratch/gilbreth/shang33/AIM/datasets/aam/aam_dataset/0533.mid,101.78911399841309,2025-09-22 11:46:29.001020,0.8481982372163193,0.9310191315934375,3.166799270724556,3.166799270724556,3.3823378681837957,3.150030206842785,1.0860486123130382,0.7854768938024396,5,2.9999999999999907,1.4142135623730938,1.0,3.5,1.5,2.958904109589041,1.1027184546574307,0.9863013698630136,0.0,0.0,64.32168650627136
1073.mid,aam,/scratch/gilbreth/shang33/AIM/datasets/aam/aam_dataset/1073.mid,164.6545717716217,2025-09-22 11:46:38.175433,0.9655982988904773,0.8290677626941503,3.049748283745605,3.049748283745605,3.8630127773379055,3.1036802514694624,1.5982065510011834,1.0945882499075734,6,4.526315379483718,1.903761599512127,0.7894736088642013,5.375,1.653594569415369,4.692099590198924,1.506882120282041,0.8298925339366516,0.33326910074647886,0.0,109.40511155128479
2032.mid,aam,/scratch/gilbreth/shang33/AIM/datasets/aam/aam_dataset/2032.mid,447.6381530761719,2025-09-22 11:46:38.296904,1.168382299237726,1.0563028580438414,2.7362875626664125,2.7362875626664125,3.703630056860513,3.59459360325811,1.760504450410726,1.7482687679717719,12,10.1363636363636,2.9278514391250767,1.0,11.0,2.6457513110645907,10.098988908335787,2.5428232266828577,0.9895277755204168,0.00410612243819216,0.0,291.7440481185913
0725.mid,aam,/scratch/gilbreth/shang33/AIM/datasets/aam/aam_dataset/0725.mid,99.51256704330444,2025-09-22 11:46:44.988515,0.8761895979815998,1.3539014556400226,2.9980562993844817,2.9980562993844817,3.9879418472353145,3.6150610122030695,1.7689066588786904,1.919707550936481,6,5.448369543799216,0.6190346377803293,1.0,5.875,0.33071891388307384,5.455630202999962,0.3308731602185312,0.9973404255319149,0.007036572635810092,0.0,75.2074990272522
2787.mid,aam,/scratch/gilbreth/shang33/AIM/datasets/aam/aam_dataset/2787.mid,280.39284229278564,2025-09-22 11:46:47.240837,0.9706845775175901,1.0642628457447438,2.9900409121735403,2.9900409121735403,3.7061964042847717,3.4743378005708605,1.9871359151491168,1.7530014827800742,12,9.151315789473669,3.0720725654914935,1.0,11.0,2.0,9.102688977688977,2.529549509164754,0.9951298701298701,0.006287310626960095,0.0,159.51560378074646
0104.mid,aam,/scratch/gilbreth/shang33/AIM/datasets/aam/aam_dataset/0104.mid,87.34966659545898,2025-09-22 11:46:54.166415,0.8813019472630497,0.8737516376391362,2.8531318428071346,2.8531318428071346,3.1518838779972715,3.0433254825323255,1.5916727785823275,0.5,6,1.9194078947368327,1.800516641335798,0.21052631578947373,3.5,2.5,1.8829209583519928,1.1632071522688419,0.20087886251679354,0.26452736657472387,0.0,53.0961537361145
2125.mid,aam,/scratch/gilbreth/shang33/AIM/datasets/aam/aam_dataset/2125.mid,201.62977361679077,2025-09-22 11:46:54.851825,1.0723577290306556,0.929501374079922,3.142685366566853,3.142685366566853,3.7202156298691924,3.5267504284489406,1.0529407605626346,0.8811319259512592,6,5.306916426512934,0.4762013492252484,1.0,5.5,0.5,5.2997946271201615,0.3465717787190479,0.9976049688302163,0.0041514168144289815,0.0,121.75743412971497
2112.mid,aam,/scratch/gilbreth/shang33/AIM/datasets/aam/aam_dataset/2112.mid,117.35070323944092,2025-09-22 11:46:56.459245,0.8883630713617323,1.0188066501675477,2.9871409779719102,2.9871409779719102,3.6723953849643816,3.415099464711311,1.293178996032201,1.1088502366280655,5,3.952491601892153,1.1728146297029762,0.9049827128606823,4.5,0.5,3.9805214305214305,0.8443086005031754,0.8906565656565657,0.1269493948877307,0.0,73.84328317642212
2395.mid,aam,/scratch/gilbreth/shang33/AIM/datasets/aam/aam_dataset/2395.mid,360.1860227584839,2025-09-22 11:47:10.383429,1.1160992564574306,1.020335653527031,2.809837874190913,2.809837874190913,3.8219886936922918,3.375663759631772,1.4878321690459806,1.0225983505125602,12,10.02556818181817,1.5092234291143227,1.0,11.25,0.9682458365518543,10.121049979837858,0.8350409282337262,0.988461701918576,0.004631222197132082,0.0,211.43130660057068
0306.mid,aam,/scratch/gilbreth/shang33/AIM/datasets/aam/aam_dataset/0306.mid,39.45955967903137,2025-09-22 11:47:17.757029,0.9257408152984158,0.7701854028321939,2.8550612794920096,2.8550612794920096,3.450646578455866,3.328549072414204,0.9910760598382222,0.9819407868640977,4,2.222221985185059,0.6285390677360709,1.0,2.5,0.8660254037844386,2.0765765765765765,0.15040602155721694,0.991991991991992,0.014094222062391118,0.0,24.39878559112549
2448.mid,aam,/scratch/gilbreth/shang33/AIM/datasets/aam/aam_dataset/2448.mid,251.97580122947693,2025-09-22 11:47:19.013913,0.8732495422417091,0.8911219216727769,3.0038610824069867,3.0038610824069867,3.844505296433918,3.7657153234468557,1.4438696870551868,1.3947357504543478,12,9.268194879223733,1.4455888478281984,1.0,10.0,1.4142135623730951,9.271713044638833,1.0738839987886695,0.998015873015873,0.005249506569572618,0.0,141.73312425613403
0323.mid,aam,/scratch/gilbreth/shang33/AIM/datasets/aam/aam_dataset/0323.mid,131.24241137504578,2025-09-22 11:47:20.482362,1.3009074245532068,1.2898153025915675,2.740689028361387,2.740689028361387,3.475655321628199,3.0738644496185414,1.862848575867379,1.2098489221942246,5,3.106249999999998,1.7627991767356836,0.6,3.375,1.8666480653835098,3.1369670897577873,1.7418820361148462,0.6109615384615384,0.47364207348358844,0.0,90.03686618804932
1593.mid,aam,/scratch/gilbreth/shang33/AIM/datasets/aam/aam_dataset/1593.mid,141.70127129554749,2025-09-22 11:47:22.098241,1.1975430052738902,0.8595641021317424,3.230952594607608,3.230952594607608,3.6897012563682137,3.4713544870139286,1.0725380565882066,1.127423191092077,5,4.818181818181801,0.38569460791993593,1.0,5.0,0.0,4.899753915364245,0.1378452293770894,0.9981343283582089,0.004936103192284698,0.0,101.45155215263367
2625.mid,aam,/scratch/gilbreth/shang33/AIM/datasets/aam/aam_dataset/2625.mid,336.24694418907166,2025-09-22 11:47:24.480297,0.865881683258972,0.7375458395813321,3.512934076715628,3.512934076715628,3.7777952472230867,3.5320228264112368,1.5916727785823275,0.8468277255247572,12,10.382285037404513,1.5989812284130505,1.0,11.25,1.3919410907075054,10.561403585864081,1.2113222313476082,0.9965277777777778,0.009186636496752054,0.0,216.34998202323914
1970.mid,aam,/scratch/gilbreth/shang33/AIM/datasets/aam/aam_dataset/1970.mid,153.10328555107117,2025-09-22 11:47:25.802892,0.9947937809463482,0.8626662786521092,3.1196619856768075,3.1196619856768075,3.7859091657176944,3.054704358557531,0.8189555018403103,0.7106389387432082,5,4.333333333333328,0.47140452079103085,1.0,4.625,0.4841229182759271,4.47603021978022,0.45132036176697987,0.9899147727272728,0.02068554458811817,0.0,103.82255673408508
0259.mid,aam,/scratch/gilbreth/shang33/AIM/datasets/aam/aam_dataset/0259.mid,132.72620153427124,2025-09-22 11:47:25.961766,1.16637252046392,1.1168607266442876,2.781133501973321,2.781133501973321,3.572571552370437,3.1770902457404713,1.800964682492729,1.3133996050614145,5,3.251096491228084,1.5366498161116968,0.861842105263157,4.25,1.299038105676658,3.3563769530536187,1.1676193463025815,0.8743624101534444,0.11654322405531749,0.0,83.17732620239258
0885.mid,aam,/scratch/gilbreth/shang33/AIM/datasets/aam/aam_dataset/0885.mid,104.78428769111633,2025-09-22 11:47:26.847680,1.0605374386564945,1.252378929091146,2.994410080134734,2.994410080134734,3.6687590182493626,3.230980265617988,1.889320099244176,1.661980870895919,6,4.73717982245289,0.825182142028047,1.0,5.125,0.7806247497997998,4.757580485775212,0.7204285620588528,0.9903846153846154,0.025439916452544124,0.0,67.35567498207092
1086.mid,aam,/scratch/gilbreth/shang33/AIM/datasets/aam/aam_dataset/1086.mid,174.68939971923828,2025-09-22 11:47:35.236156,1.0383508106878616,0.9264523715989672,2.9802973948119775,2.9802973948119775,3.685121033008988,3.079400518774231,1.919984002664281,0.9397208187825357,4,2.926944695145318,0.8579993313044141,1.0,3.375,0.6959705453537527,2.759404065084894,0.599758919976026,0.9965183577500452,0.006295768116790492,0.0,108.79192042350769
1371.mid,aam,/scratch/gilbreth/shang33/AIM/datasets/aam/aam_dataset/1371.mid,120.45627903938293,2025-09-22 11:47:38.224478,0.9154649364286769,0.5877733520718391,3.3285205542041347,3.3285205542041347,3.5410716807391562,3.52164063634332,1.3731999597495852,1.1981174211304033,5,3.08653846153844,1.9469432497511312,0.5384615384615383,4.0,1.7320508075688772,2.945687572864197,1.490511920185283,0.5040748162334558,0.37980759540416265,0.0,91.21797204017639
0995.mid,aam,/scratch/gilbreth/shang33/AIM/datasets/aam/aam_dataset/0995.mid,81.65339303016663,2025-09-22 11:47:41.321918,0.9939820434719816,0.7841318966682012,2.7328782815223347,2.7328782815223347,3.403633901460464,2.6223970732116526,1.6503691355179293,1.0881157422195338,5,4.298076762573891,0.45741338654149466,1.0,4.5,0.5,4.311401098901099,0.31645689539098754,0.9964285714285714,0.009449111825230684,0.0,56.380375146865845
1962.mid,aam,/scratch/gilbreth/shang33/AIM/datasets/aam/aam_dataset/1962.mid,175.75689220428467,2025-09-22 11:47:41.426602,0.7862677625308642,0.9555301300430467,3.1574031798211895,3.1574031798211895,3.680363775931624,3.1800750815862573,1.6787088955280094,1.128266555367246,6,3.7090004457965633,1.4692082598807248,1.0,4.625,1.5761900266148114,3.8404271455375323,1.1976389831253336,0.9969512195121951,0.008066314972757905,0.0,108.17699480056763
1161.mid,aam,/scratch/gilbreth/shang33/AIM/datasets/aam/aam_dataset/1161.mid,300.5431203842163,2025-09-22 11:47:42.022065,1.1506287319308388,1.1663352356899708,3.0751229950770793,3.0751229950770793,3.658313203934564,3.2157005225042856,2.3497129774303556,2.0679593420770828,10,9.189190266489659,0.9819404478203206,1.0,10.0,0.0,9.342967996915366,0.08460387407744487,0.9972222222222222,0.0073493091974016515,0.0,222.18574357032776
1200.mid,aam,/scratch/gilbreth/shang33/AIM/datasets/aam/aam_dataset/1200.mid,201.8789176940918,2025-09-22 11:47:49.636533,0.7332231053040115,0.5102003253737633,3.1248488754290125,3.1248488754290125,3.8070888392870783,1.7918008557691292,1.0652109468623927,0.8666428719358799,3,2.344827586206897,0.799821621016774,0.7931034482758619,2.625,0.4841229182759271,2.384957592626272,0.5370954618403104,0.9017072640713292,0.11546256667063598,0.0,130.6163125038147
1223.mid,aam,/scratch/gilbreth/shang33/AIM/datasets/aam/aam_dataset/1223.mid,561.627251625061,2025-09-22 11:47:59.739581,1.0756551353082853,1.0169540185594375,2.983478960604127,2.983478960604127,4.051395490456878,3.943750258814807,1.6976153895680612,0.9446257907414554,12,10.56746602404895,2.477470155388278,1.0,12.0,0.0,10.587481129162825,2.167317134331073,0.9969965675057209,0.00523345951474029,0.0,343.7666506767273
0982.mid,aam,/scratch/gilbreth/shang33/AIM/datasets/aam/aam_dataset/0982.mid,295.98940873146057,2025-09-22 11:48:02.169347,0.9648671596363791,1.0858742856571912,2.755259631933865,2.755259631933865,3.434141923998687,3.4230828834071083,2.0358991108186526,1.8310133670254358,6,5.110982940460173,0.6393336186625262,1.0,5.875,0.33071891388307384,5.078787674879459,0.3142745710422966,0.9986702127659575,0.0035182863179050276,0.0,208.25390672683716
0869.mid,aam,/scratch/gilbreth/shang33/AIM/datasets/aam/aam_dataset/0869.mid,182.32614302635193,2025-09-22 11:48:03.203797,1.1878918128633442,0.8870124141691246,3.2177247941941634,3.2177247941941634,3.814563456708113,2.996840726726233,1.3551754196021766,0.674412557612743,6,4.826037326264757,0.7856289189219813,1.0,5.25,0.82915619758885,4.953993012968324,0.6617422782794733,0.9962121212121212,0.010021785269184047,0.0,110.69765186309814
1228.mid,aam,/scratch/gilbreth/shang33/AIM/datasets/aam/aam_dataset/1228.mid,176.92114925384521,2025-09-22 11:48:05.236138,0.8628379669760544,1.0528198058246407,3.202724955112936,3.202724955112936,4.111967579621239,2.757947350164159,1.9989863359497198,1.0,5,4.507499999999998,0.632411060940587,1.0,5.0,0.0,4.614988809179652,0.2996329708014039,0.9927236762221519,0.009836254241087269,0.0,122.96141219139099
1867.mid,aam,/scratch/gilbreth/shang33/AIM/datasets/aam/aam_dataset/1867.mid,153.17070746421814,2025-09-22 11:48:05.848679,0.9775824809200722,0.8264861160823835,2.771424729046201,2.771424729046201,3.4673944191624937,3.076891182950507,2.0377838261765073,1.932294179419147,10,9.339285714285719,0.9406833707904233,1.0,10.0,0.0,9.119724110596811,0.20111224074818665,0.9747057616149909,0.014947398601815683,0.0,113.74683141708374
0098.mid,aam,/scratch/gilbreth/shang33/AIM/datasets/aam/aam_dataset/0098.mid,71.35323548316956,2025-09-22 11:48:07.812738,0.7825574108901847,0.8776486288912415,3.152374295033995,3.152374295033995,3.121850629813012,2.4078311320909096,1.3360930495432195,0.8790385903279688,5,4.400000000000001,0.4898979485566356,1.0,4.5,0.5,4.088196864111498,0.6672615658262756,0.9127286585365854,0.053392282071610064,0.0,49.44010329246521
0623.mid,aam,/scratch/gilbreth/shang33/AIM/datasets/aam/aam_dataset/0623.mid,124.75768899917603,2025-09-22 11:48:08.037383,0.9752212268060307,1.1011466424317469,3.133808874345752,3.133808874345752,3.781842075607279,3.1371633602486453,2.091654249080663,1.5709898815336765,6,4.583750000000005,0.7162303662230471,1.0,5.25,0.82915619758885,4.636963893949188,0.5277701217558673,0.9957633053221289,0.007457818806462801,0.0,74.07816624641418
2063.mid,aam,/scratch/gilbreth/shang33/AIM/datasets/aam/aam_dataset/2063.mid,172.49923729896545,2025-09-22 11:48:08.420614,0.8075168830557509,0.8361617612385909,3.48044541663496,3.48044541663496,3.696172326512684,3.1753988117028946,1.734914858380986,0.7781990097121068,5,4.552499999720018,0.49723611094670106,1.0,5.0,0.0,4.734545859704348,0.14430749358016262,0.9979508196721312,0.00542162153906679,0.0,97.01643252372742
1301.mid,aam,/scratch/gilbreth/shang33/AIM/datasets/aam/aam_dataset/1301.mid,234.5950746536255,2025-09-22 11:48:08.942414,1.2890802387078062,1.0741200336565224,2.77391249605502,2.77391249605502,3.7549713094081,3.677628406316764,1.732092863623772,1.8033724043846153,10,8.234374544058921,1.3084687760492888,1.0,9.25,0.9682458365518543,8.242552637064833,0.7122114730450555,0.9926215277777778,0.012809335558484122,0.0,150.78017592430115
2724.mid,aam,/scratch/gilbreth/shang33/AIM/datasets/aam/aam_dataset/2724.mid,172.99657821655273,2025-09-22 11:48:13.408282,0.8913713965621758,0.8406145184094158,3.446742836074053,3.446742836074053,3.7678419744954583,3.5444373813040637,0.9531971725430559,0.8716577859173039,5,4.335366017926113,1.1330803146631954,0.9695122026571625,4.5,1.0,4.334633062085594,1.0580786172709533,0.9598214285714286,0.07409160288395596,0.0,120.86960697174072
2159.mid,aam,/scratch/gilbreth/shang33/AIM/datasets/aam/aam_dataset/2159.mid,97.36050605773926,2025-09-22 11:48:15.536254,1.3858965821222722,1.08671201811851,2.7450709770783184,2.7450709770783184,3.4974214596973927,3.174616557828611,1.1238561897747246,0.9051161438042875,4,2.8000004408896086,1.0456258703289871,0.9555555718848003,3.25,0.9682458365518543,2.6480940736478713,0.8427448590124988,0.9510864978902953,0.10828950906731023,0.0,60.67107081413269
0208.mid,aam,/scratch/gilbreth/shang33/AIM/datasets/aam/aam_dataset/0208.mid,89.69678735733032,2025-09-22 11:48:24.549903,0.8892688123383596,0.9770545391542683,2.717117709133765,2.717117709133765,3.442485286195333,3.398169634100029,1.9696539839110743,1.9335853961233078,5,4.79166666666666,0.40611643103370715,1.0,5.0,0.0,4.6665906538689725,0.12765959074632832,0.9776721014492753,0.022440334829452274,0.0,68.10995030403137
0316.mid,aam,/scratch/gilbreth/shang33/AIM/datasets/aam/aam_dataset/0316.mid,101.69526052474976,2025-09-22 11:48:26.684912,0.8335127097208195,0.9067293931327417,3.1016468333402103,3.1016468333402103,3.9279753007906124,3.5641600737372086,2.1237721672029855,2.057871995426956,6,5.070851612252989,0.712814231243815,1.0,5.625,0.4841229182759271,5.097526892356683,0.47985195689799426,0.989670868347339,0.019917245513966637,0.0,73.56168150901794
1701.mid,aam,/scratch/gilbreth/shang33/AIM/datasets/aam/aam_dataset/1701.mid,139.15145683288574,2025-09-22 11:48:28.351568,1.3697915663941878,1.00417189805689,3.5206262459233595,3.5206262459233595,3.2776102313211624,2.059523845929788,2.2595141995289647,1.0732196723355076,5,2.677777777777777,1.0201065061799268,0.8555555555555558,3.375,0.9921567416492215,2.628052503052503,0.8744709365277642,0.8191391941391941,0.14295030187810573,0.0,96.0624189376831
1957.mid,aam,/scratch/gilbreth/shang33/AIM/datasets/aam/aam_dataset/1957.mid,168.1576738357544,2025-09-22 11:48:30.601476,1.2435329028474364,1.0371455511128838,3.0395406002522574,3.0395406002522574,3.4628075679475967,3.2337567150539384,0.8037159237834125,0.84244945809139,5,4.67778531680578,0.46732470631058104,1.0,4.875,0.33071891388307384,4.838899499193617,0.3194003618403409,0.9981617647058824,0.004863513439456951,0.0,105.76178073883057
2213.mid,aam,/scratch/gilbreth/shang33/AIM/datasets/aam/aam_dataset/2213.mid,139.40215158462524,2025-09-22 11:48:32.497975,0.817529919202284,0.9675667225215002,3.204469477791686,3.204469477791686,3.6862545700883476,3.0649344221873345,1.3422672751997982,0.9927744539878083,5,4.310624937288226,0.4627494847354347,1.0,4.5,0.5,4.3011726642761605,0.3093209156431345,0.9975961538461539,0.006359979113136049,0.0,106.63768243789673
2020.mid,aam,/scratch/gilbreth/shang33/AIM/datasets/aam/aam_dataset/2020.mid,369.84140944480896,2025-09-22 11:48:32.540459,1.3616672596585269,0.8347641898765064,3.2788946518554365,3.2788946518554365,3.8285727471924327,3.715325520755666,1.9727369542276523,1.8905319952785706,12,5.005703774599759,3.5341528640555917,1.0,9.0,3.872983346207417,5.597231866847374,2.490428723849243,0.9985632183908046,0.003801366826242223,0.0,241.59436917304993
0007.mid,aam,/scratch/gilbreth/shang33/AIM/datasets/aam/aam_dataset/0007.mid,257.95673990249634,2025-09-22 11:48:33.779368,1.0653444063165787,0.9495457143833775,3.2585619021259813,3.2585619021259813,3.7104980824234706,3.5743926452925643,2.4562195638120263,1.5562672544952543,12,8.60714285714286,3.3363719143735193,1.0,11.25,1.3919410907075054,8.860848767274078,3.1117303032188017,0.9940972222222222,0.010247468446787308,0.0,143.80148148536682
0754.mid,aam,/scratch/gilbreth/shang33/AIM/datasets/aam/aam_dataset/0754.mid,132.64607548713684,2025-09-22 11:48:35.497405,0.8776605180995664,0.9439367154677708,3.124669686323677,3.124669686323677,3.5853981381685007,3.333333690342835,1.802673227510355,1.703423428052331,6,3.093748852212461,1.7916360953470416,0.8437499199217993,4.625,1.5761900266148114,3.687454740418895,1.1704133992607744,0.8618573139483066,0.0959005154400257,0.0,73.05775570869446
2868.mid,aam,/scratch/gilbreth/shang33/AIM/datasets/aam/aam_dataset/2868.mid,127.90657091140747,2025-09-22 11:48:35.840388,0.6681858468091761,0.8382492763471471,3.0824260284917235,3.0824260284917235,3.1482899928334467,2.8444437543824796,0.9999437561382861,0.9826816336685641,5,3.9471812665042574,0.6057568124768279,1.0,4.5,0.5,4.218358523375395,0.4893706069254239,0.9930555555555556,0.01837327299350411,0.0,93.20674276351929
1733.mid,aam,/scratch/gilbreth/shang33/AIM/datasets/aam/aam_dataset/1733.mid,65.32884764671326,2025-09-22 11:48:43.553933,0.8307216194014138,1.0440766775620938,2.6721433908049996,2.6721433908049996,3.423178176796979,3.294007961282507,1.0212548660408745,0.3652650850003112,5,4.000000000000002,1.6329932813059955,0.7777777452674561,4.875,0.33071891388307384,4.334510643400245,0.9917763496027778,0.8584433057314957,0.2194562766647895,0.0,53.38469839096069
0685.mid,aam,/scratch/gilbreth/shang33/AIM/datasets/aam/aam_dataset/0685.mid,174.82067728042603,2025-09-22 11:48:55.147619,1.1990834786926172,1.0515299939624831,3.224258615632954,3.224258615632954,3.608903032548434,3.4559567569760117,1.1131819948288209,0.8638454933661867,5,4.470588235294107,1.1436601232484467,1.0,5.0,0.0,4.441071428571428,0.9151582759144973,0.99277950310559,0.007220775167727077,0.0,120.03580975532532
2502.mid,aam,/scratch/gilbreth/shang33/AIM/datasets/aam/aam_dataset/2502.mid,211.8783712387085,2025-09-22 11:49:01.173626,1.0121288330756903,0.751360094283892,3.2428815328728415,3.2428815328728415,3.7493316007556214,3.0751529982680954,1.7392898309527192,1.1854738807366498,6,4.65186857065056,0.8279642966057923,1.0,5.5,0.8660254037844386,4.997006101700972,0.6130347959404527,0.9988207547169812,0.003119989753613903,0.0,121.1443145275116
2093.mid,aam,/scratch/gilbreth/shang33/AIM/datasets/aam/aam_dataset/2093.mid,341.8083829879761,2025-09-22 11:49:06.271612,1.1667002049711055,1.0795145564756683,3.175627219982218,3.175627219982218,3.353111734126021,3.025728930515391,2.4007492352078392,2.288602885626042,12,9.770803949224245,1.29975349824666,1.0,11.0,1.0,9.86174293796136,0.7722602533524615,0.9935053981106613,0.011250245230321566,0.0,213.3997242450714
2582.mid,aam,/scratch/gilbreth/shang33/AIM/datasets/aam/aam_dataset/2582.mid,166.5578944683075,2025-09-22 11:49:07.540147,1.0259519758779865,0.975917983516536,3.1021394542595377,3.1021394542595377,3.8698253015723623,2.8363976821428256,1.1153618440898743,1.0900673612399043,5,4.796875000000017,0.4023247871744926,1.0,5.0,0.0,4.764731535345231,0.13042861561282626,0.9804370038498085,0.008434763401860897,0.0,118.89942502975464
1271.mid,aam,/scratch/gilbreth/shang33/AIM/datasets/aam/aam_dataset/1271.mid,210.10726237297058,2025-09-22 11:49:08.217830,1.0393423724024096,0.9135908489464113,3.270981958795735,3.270981958795735,3.4769249501464192,2.951420365485219,1.6372741232537313,1.3904531392339206,5,3.8823097718420283,1.291563342433459,1.0,5.0,0.0,3.8259273462215697,0.8878522952308167,0.9986979166666667,0.003444988686282007,0.0,122.79752802848816
2587.mid,aam,/scratch/gilbreth/shang33/AIM/datasets/aam/aam_dataset/2587.mid,287.08667182922363,2025-09-22 11:49:14.955800,0.9471420227728315,1.0603972393048775,3.3747741336083794,3.3747741336083794,3.700361996711072,3.23136058340929,1.9618721416234433,0.9531195591022874,10,7.521875000000007,1.8207543723344435,1.0,8.75,1.3919410907075054,7.385948840083538,1.560382604069588,0.9793314467493921,0.025884176416852697,0.0,163.61720299720764
0882.mid,aam,/scratch/gilbreth/shang33/AIM/datasets/aam/aam_dataset/0882.mid,98.0267219543457,2025-09-22 11:49:20.049689,1.3011122316135917,1.0746843302784308,2.944605668914281,2.944605668914281,3.5506344253680187,3.514623449941139,1.0256963429564545,1.0210350541058122,5,4.1428571428571095,1.3552618543578816,1.0,4.625,0.9921567416492215,4.252516747629372,1.029126650501902,0.9921744848977161,0.00845820008676735,0.0,79.67842984199524
0927.mid,aam,/scratch/gilbreth/shang33/AIM/datasets/aam/aam_dataset/0927.mid,191.6548478603363,2025-09-22 11:49:29.402206,1.0359560250729962,1.0797321023852053,3.380948442992811,3.380948442992811,3.3557757530203074,3.2886900640691286,1.63692746572538,1.4183414426275747,6,5.005681818181809,0.4942528692484549,1.0,5.375,0.4841229182759271,5.043095403279775,0.20636804471088135,0.9957304822043628,0.007472942783367973,0.0,133.53974270820618
2895.mid,aam,/scratch/gilbreth/shang33/AIM/datasets/aam/aam_dataset/2895.mid,255.44300842285156,2025-09-22 11:49:32.170516,0.9791640219591182,0.9224038152835605,3.0918082724846716,3.0918082724846716,3.6594654982602344,3.4174585517578127,2.0828094753104036,1.9259682369399753,12,10.59233787227318,1.2923837127637778,1.0,11.5,0.8660254037844386,10.570429535450543,0.8429570937573151,0.9936079545454546,0.01132163560721434,0.0,161.90306520462036
1441.mid,aam,/scratch/gilbreth/shang33/AIM/datasets/aam/aam_dataset/1441.mid,470.5974018573761,2025-09-22 11:49:32.395139,1.0974336661017738,1.107420965392026,2.896425761764856,2.896425761764856,3.2802939334935566,3.204510865014159,1.767161590738905,1.6754990561937717,12,9.303253346235207,2.9545338662145504,1.0,11.5,0.8660254037844386,9.392706981369773,1.3301646866811416,0.998546511627907,0.0038455687660822607,0.0,307.99111127853394
0551.mid,aam,/scratch/gilbreth/shang33/AIM/datasets/aam/aam_dataset/0551.mid,136.43346691131592,2025-09-22 11:49:34.190879,1.058205665854746,1.0778325217453366,3.1421082056770944,3.1421082056770944,3.5235972156458404,3.4368431648579434,2.0264289961906803,1.7040153314992321,6,4.687942381828871,0.6704994208086821,1.0,5.375,0.4841229182759271,4.780091928062229,0.3452110978639661,0.9953703703703703,0.012248848662336085,0.0,92.80327248573303
2288.mid,aam,/scratch/gilbreth/shang33/AIM/datasets/aam/aam_dataset/2288.mid,164.03223085403442,2025-09-22 11:49:38.199730,0.8937043406338331,0.8842614055826243,3.0144586575804797,3.0144586575804797,3.9774697958623726,3.275414592002199,1.309466265766822,0.6548429803691049,6,4.126463675593133,1.5152192973537533,1.0,4.625,1.4947825928876748,4.102764540178761,1.391065085416701,0.9895833333333333,0.027559909490256163,0.0,114.68504214286804
2292.mid,aam,/scratch/gilbreth/shang33/AIM/datasets/aam/aam_dataset/2292.mid,99.96299767494202,2025-09-22 11:49:39.705932,0.7067949959282546,0.7382892005001342,3.051695552575103,3.051695552575103,3.4915395453331053,3.000370144561037,1.4832261969709113,1.05350525704384,4,3.0869565217391304,1.3803919883815263,0.6956521739130436,3.625,0.9921567416492215,2.994884251777634,0.9616489252023297,0.6784300258564964,0.3244601224338054,0.0,83.09561729431152
0897.mid,aam,/scratch/gilbreth/shang33/AIM/datasets/aam/aam_dataset/0897.mid,69.96404814720154,2025-09-22 11:49:40.606855,0.8716783720666319,0.9105259994115136,3.086031303099523,3.086031303099523,3.343949318115402,3.2845642884693174,1.04610675372375,0.9245978870431055,5,4.999999999999978,2.2204460492503074e-14,1.0,5.0,0.0,4.938888888888889,0.05061351988413481,0.9888888888888889,0.011111111111111127,0.0,56.155306339263916
0112.mid,aam,/scratch/gilbreth/shang33/AIM/datasets/aam/aam_dataset/0112.mid,195.9555389881134,2025-09-22 11:49:44.957552,0.8747883642560187,1.1366231894369847,3.119833579319172,3.119833579319172,3.234805617797394,3.237872046612889,1.7333907947532954,1.682401099074436,5,4.734848484848492,0.4414138524835513,1.0,5.0,0.0,4.74957662856642,0.17595935831424475,0.9941168327796235,0.010190884740371206,0.0,137.20485258102417
2977.mid,aam,/scratch/gilbreth/shang33/AIM/datasets/aam/aam_dataset/2977.mid,146.6822144985199,2025-09-22 11:49:47.166015,0.9294537755592549,1.0105298980879553,3.036329415848206,3.036329415848206,3.4016474003394164,2.8807069038112356,0.9283299238392404,0.8371838476466034,4,3.3333333333333632,0.942809041582064,1.0,3.5,0.8660254037844386,3.0688236377025038,0.761472203490952,0.9591548539518902,0.027599604879254034,0.0,105.08168625831604
